index,name,place,price,经纬度,latitude,longitude
300,成都郫县和平小区,望丛中路563号 ,4316,"103.886022,30.800334",103.886022,30.800334
301,成都青羊大道小区,青羊大道 ,0,"103.886442,30.901497",103.886442,30.901497
302,成都正成星光大道,双星大道北段21号 ,5360,"103.886610,30.807870",103.88661,30.80787
303,成都书院名居,郫县书院街83号 ,3969,"103.886699,30.803493",103.886699,30.803493
304,成都祥和佳苑,郫县望丛东路581号 ,4264,"103.886773,30.800051",103.886773,30.800051
305,成都玉龙花园,望丛中路648号 ,4109,"103.887084,30.801085",103.887084,30.801085
306,成都万邦文景名苑,花源镇花源大道中段 ,0,"103.887633,30.483566",103.887633,30.483566
307,成都泰立观筑,书院街111号(交大银座小区旁） ,4821,"103.887847,30.804212",103.887847,30.804212
308,成都建信奥林匹克花园,光华大道三段336号 ,0,"103.887962,30.679556",103.887962,30.679556
309,成都蜀星苑,郫筒镇成灌西路 ,0,"103.888169,30.817764",103.888169,30.817764
310,成都警苑小区,和平街151号 ,3105,"103.888189,30.802092",103.888189,30.802092
311,成都国安上郡,郫县望丛中路 ,0,"103.888473,30.800216",103.888473,30.800216
312,成都龙湖长桥郡,新津县花源镇白云大道419号 ,10796,"103.888635,30.491351",103.888635,30.491351
313,成都人防大厦,郫县郫筒镇一环路东北段120号 ,0,"103.889645,30.806301",103.889645,30.806301
314,成都香堤湾,凤凰北大街光华大道沿线 ,0,"103.889677,30.681144",103.889677,30.681144
315,成都岷阳小区,郫县星光大道夜市旁 ,4273,"103.890057,30.808718",103.890057,30.808718
316,成都东福苑,一环路东北段279号 ,4341,"103.890288,30.806647",103.890288,30.806647
317,成都郫县蜀都苑,王府商业街70附13号 ,2994,"103.890394,30.809741",103.890394,30.809741
318,成都中信未来城,南区文信路199号、北区文信路200号 ,7585,"103.890814,30.793660",103.890814,30.79366
319,成都红瓦二期,红瓦街80号 ,4917,"103.890876,30.802359",103.890876,30.802359
320,成都粮食局宿舍,滨江东路230号 ,0,"103.891204,30.806949",103.891204,30.806949
321,成都郫县东大街小区,东大街385号 ,4289,"103.891389,30.803871",103.891389,30.803871
322,成都万科朗润园,凤凰北街21号 ,0,"103.891467,30.679287",103.891467,30.679287
323,成都红瓦一期,郫县望丛中路东大街 ,4820,"103.891508,30.801321",103.891508,30.801321
324,成都郫县北大街小区,郫县北大街347号 ,4024,"103.892171,30.813003",103.892171,30.813003
325,成都蓝光香境,凤凰北大街666号 ,0,"103.892351,30.686356",103.892351,30.686356
326,成都地矿人家,成灌西路45号 ,2786,"103.893111,30.815531",103.893111,30.815531
327,成都威尼斯水城,永文路（芙蓉大道旁） ,0,"103.893855,30.703370",103.893855,30.70337
328,成都天运小区,郫县城东巷160号 ,3126,"103.894516,30.806643",103.894516,30.806643
329,成都仁和春天大道,光华大道三段118号 ,7010,"103.894771,30.680351",103.894771,30.680351
330,成都景尚景,郫县景尚景街28号 ,5219,"103.896267,30.796245",103.896267,30.796245
331,成都恒创广场,郫县东大街 恒创.太平洋旁 ,0,"103.897338,30.800637",103.897338,30.800637
332,成都马尔康林业局干休所,郫县北二环东段75号 ,3835,"103.898708,30.810731",103.898708,30.810731
333,成都金河谷,凤凰北大街18号 ,13645,"103.898965,30.673547",103.898965,30.673547
334,成都舜苑一里阳光,望从东路308号（高新西区配套商务中心附近） ,5006,"103.899305,30.805101",103.899305,30.805101
335,成都紫薇银座,正科甲巷17号 ,0,"103.902033,30.789096",103.902033,30.789096
336,成都香榭春天,红牌楼西部汽车城内 ,0,"103.903123,30.559870",103.903123,30.55987
337,成都四季豪廷,郫县科化一路31号 ,0,"103.903734,30.794686",103.903734,30.794686
338,成都维也纳森林别墅,牧马山四川国际高尔夫俱乐部旁 ,0,"103.904795,30.511360",103.904795,30.51136
339,成都中铁瑞景茗城,郫县杜鹃路468号(新城行政中心旁) ,9018,"103.904948,30.795037",103.904948,30.795037
340,成都中航云岭高尔夫别墅,云岭路（牧马山四川国际高尔夫球场附近） ,10442,"103.905190,30.524119",103.90519,30.524119
341,成都棠湖泊林镇,涧槽中街38号 ,7170,"103.906789,30.565881",103.906789,30.565881
342,成都贵通御苑枫景,白河路四段169号 ,6353,"103.907840,30.567762",103.90784,30.567762
343,成都香楠湖,国际新城涧槽中街333号 ,11727,"103.907944,30.558115",103.907944,30.558115
344,成都香榭友邻,环城路二段 ,3324,"103.908127,30.573122",103.908127,30.573122
345,成都农行宿舍,肖家河小区东二巷9号 ,0,"103.909616,30.573179",103.909616,30.573179
346,成都东方威尼斯,郫县三道堰一堰路水景街 ,3603,"103.911413,30.871678",103.911413,30.871678
347,成都新城风情,五洞桥北路一段189 ,5514,"103.911454,30.579120",103.911454,30.57912
348,成都牧马山易城,牧山路二段12号 ,11034,"103.911554,30.522931",103.911554,30.522931
349,成都双建公寓,东升街道一杆旗南二段 ,0,"103.911809,30.572445",103.911809,30.572445
350,成都人居都市阳光,航空路西段68号 ,5531,"103.911849,30.601120",103.911849,30.60112
351,成都和顺天地,西安路四段29号 ,5991,"103.912493,30.576496",103.912493,30.576496
352,成都天府花城,生态大道踏水段299号 ,0,"103.912742,30.803959",103.912742,30.803959
353,成都富豪家苑,白河路三段32号 ,4796,"103.912828,30.568175",103.912828,30.568175
354,成都千祥公寓,棠中路三段82号 ,4816,"103.913076,30.570107",103.913076,30.570107
355,成都胜地金芙蓉,开金路188号 ,7181,"103.913243,30.725178",103.913243,30.725178
356,成都双流残联宿舍,双流县东升镇白依下街60号 ,4425,"103.913266,30.593406",103.913266,30.593406
357,成都双流锦里园别墅,成都西航港长城路 ,0,"103.913266,30.593406",103.913266,30.593406
358,成都中铁堰澜山,三道堰一堰路 ,4398,"103.913624,30.870267",103.913624,30.870267
359,成都华新锦绣尚郡,牧马山大件路1089号 ,0,"103.914040,30.536544",103.91404,30.536544
360,成都宗申流溪别院,白河路二段99号 ,5765,"103.914438,30.565083",103.914438,30.565083
361,成都瑞丰花园,藏卫路南二段528号 ,5389,"103.914735,30.555987",103.914735,30.555987
362,成都学府名苑,蛟龙工业港双九路（川大科技园旁） ,3087,"103.914930,30.603880",103.91493,30.60388
363,成都双流保险公司宿舍,东升镇棠湖西路二段25号 ,4565,"103.915708,30.573550",103.915708,30.57355
364,成都华阳桂花园,华阳西北街29号 ,0,"103.915852,30.557423",103.915852,30.557423
365,成都同善桥街社区,青羊区同善桥街 ,7711,"103.915945,30.814850",103.915945,30.81485
366,成都双流铁路局宿舍,双流县东升镇棠中路二段85号 ,4946,"103.916991,30.567346",103.916991,30.567346
367,成都瑞升林韵,棠湖南路三段38号 ,4434,"103.917008,30.564032",103.917008,30.564032
368,成都润升林韵,双流县东升镇棠湖南路 ,0,"103.917008,30.564032",103.917008,30.564032
369,成都双流国土局宿舍,仁和路49号 ,4460,"103.917644,30.572923",103.917644,30.572923
370,成都双流技术监督局宿舍,双流县东升镇棠湖南路三段28号 ,0,"103.917895,30.564001",103.917895,30.564001
371,成都双流公安局宿舍,棠湖南路二段129号 ,4292,"103.918795,30.565923",103.918795,30.565923
372,成都富豪时代,迎春路三段158号 ,6317,"103.918959,30.580770",103.918959,30.58077
373,成都芙蓉古城,芙蓉路333号 ,7568,"103.919245,30.711815",103.919245,30.711815
374,成都芙蓉古城大宅门紫云园,开金路888号 ,8811,"103.919573,30.719298",103.919573,30.719298
375,成都阳光宿舍,靠近火车南站 ,0,"103.919903,30.749518",103.919903,30.749518
376,成都望阳居,水乡街193号 ,0,"103.920123,30.866688",103.920123,30.866688
377,成都水乡颐园,郫县三道堰文化广场 ,0,"103.920178,30.868467",103.920178,30.868467
378,成都幸福里小区,西光华大道二段马厂村幸福里 ,5299,"103.920371,30.672772",103.920371,30.672772
379,成都国栋南园五星城,广都大道中心广场旁边 ,9703,"103.920703,30.560315",103.920703,30.560315
380,成都芙蓉古城大宅门紫宵园,开金路669号 ,8420,"103.920725,30.724008",103.920725,30.724008
381,成都半山卫城,胜利镇长兴路168号 ,10680,"103.920934,30.535718",103.920934,30.535718
382,成都中平苑,郫县三道堰中平村 ,0,"103.921868,30.880615",103.921868,30.880615
383,成都双流畜牧局宿舍,东升镇城北下街63号 ,4290,"103.922045,30.577872",103.922045,30.577872
384,成都棠湖家苑,双流县东升街道城北下街131号 ,5463,"103.922140,30.578595",103.92214,30.578595
385,成都清溪玫瑰园,开金路999号 ,8872,"103.923246,30.721197",103.923246,30.721197
386,成都紫东人家,藏卫路与紫东街交界处 ,5566,"103.923716,30.574180",103.923716,30.57418
387,成都紫东佳苑,藏卫北路一段67号 ,5375,"103.923800,30.573789",103.9238,30.573789
388,成都书香庭苑,双流成北上街58号 ,4840,"103.923983,30.582085",103.923983,30.582085
389,成都贾家巷小区,贾家巷街40号 ,4366,"103.924017,30.572421",103.924017,30.572421
390,成都堰上芙蓉印象,三道堰镇水乡街 ,7215,"103.924084,30.861514",103.924084,30.861514
391,成都文家场,文家场蛟龙工业港 ,0,"103.924477,30.691208",103.924477,30.691208
392,成都陕西街单位宿舍,陕西街32号（石室联合中学附近） ,10317,"103.924699,30.571735",103.924699,30.571735
393,成都芳业翠苑,双流县安福街70号 ,4957,"103.924886,30.575209",103.924886,30.575209
394,成都远大林语城,双楠大道中段（时代奥特莱斯旁） ,13859,"103.924972,30.601341",103.924972,30.601341
395,成都静华苑,长顺路四段140号 ,3591,"103.925494,30.560868",103.925494,30.560868
396,成都大宅门,芙蓉古城 ,0,"103.925862,30.716229",103.925862,30.716229
397,成都三鑫大厦,藏卫路北四段2号 ,0,"103.926341,30.573292",103.926341,30.573292
398,成都双流顺和苑,双流县东升镇长顺路四段86号 ,0,"103.926476,30.561896",103.926476,30.561896
399,成都弘民美食城,双流双流县新车站对面 ,0,"103.926577,30.559790",103.926577,30.55979
400,成都东升国瑞,荷塘北街189号 ,5423,"103.926759,30.563594",103.926759,30.563594
401,成都新三鑫苑,臧卫路北四段15号 ,3918,"103.927017,30.573195",103.927017,30.573195
402,成都鸿昌苑,长冶路三段 ,0,"103.929056,30.562994",103.929056,30.562994
403,成都金城公寓,双流县清泰路 ,4882,"103.929483,30.574863",103.929483,30.574863
404,成都上锦颐园,尚锦路166号 ,10108,"103.929591,30.777395",103.929591,30.777395
405,成都精城花园,外西文家场精城路 ,0,"103.930054,30.695106",103.930054,30.695106
406,成都大成天府景秀,广都大道189号 ,5639,"103.930947,30.557224",103.930947,30.557224
407,成都水云花都,藏卫路北二段 ,8767,"103.931117,30.574981",103.931117,30.574981
408,成都华莱丽景,长冶路四段116号 ,0,"103.933554,30.558640",103.933554,30.55864
409,成都三鑫·雨竹居,长顺路 ,0,"103.933633,30.567677",103.933633,30.567677
410,成都尚东美寓,永安路三段42号 ,5158,"103.934040,30.564221",103.93404,30.564221
411,成都锦绣华都,三强路北二段88号 ,5838,"103.934230,30.573563",103.93423,30.573563
412,成都道孚干休所,双流三强东路三段9号 ,4706,"103.935392,30.564195",103.935392,30.564195
413,成都牧马山中行运林,双流航空港 ,0,"103.937407,30.526351",103.937407,30.526351
414,成都西大街社区,西大街101号 ,8961,"103.938437,30.984768",103.938437,30.984768
415,成都东校场街1号院,锦江  盐市口 ,0,"103.939438,30.988233",103.939438,30.988233
416,成都红攀小区,红光镇合作路26 ,0,"103.941648,30.774936",103.941648,30.774936
417,成都阳光小筑,郫县红光镇合兴路 ,5023,"103.941781,30.778081",103.941781,30.778081
418,成都上升街14号,上升街14号 ,0,"103.942773,30.986542",103.942773,30.986542
419,成都华润橡树湾,西区大道1398号 ,4872,"103.943591,30.764842",103.943591,30.764842
420,成都西区御景,红光镇正兴大道 ,7457,"103.944232,30.777680",103.944232,30.77768
421,成都小南街社区,人民公园小南街 ,9847,"103.944412,30.982028",103.944412,30.982028
422,成都宏泰花簇锦绣,北新路2号（职业教育中心对面） ,6641,"103.945217,30.994074",103.945217,30.994074
423,成都正成名城左岸,郫县红佳东路6号 ,8099,"103.947089,30.780657",103.947089,30.780657
424,成都正成艺墅洋房,导航路910号 ,6526,"103.947130,30.682560",103.94713,30.68256
425,成都润鑫·宅院,东南市街39号 ,0,"103.947226,30.982051",103.947226,30.982051
426,成都六合园,市中心宽窄巷子36号 ,0,"103.948723,30.844707",103.948723,30.844707
427,成都东顺苑,东顺城中街大慈寺4号 ,7634,"103.948769,30.984232",103.948769,30.984232
428,成都东南苑,二环路东五段222号 ,0,"103.949602,30.976743",103.949602,30.976743
429,成都郫县教师公寓,郫县南兴巷 ,0,"103.949700,30.784915",103.9497,30.784915
430,成都银丰园,银丰园街1号 ,0,"103.950648,30.767629",103.950648,30.767629
431,成都满庭芳,朝阳路和天府大道交汇处 ,3115,"103.951580,30.979719",103.95158,30.979719
432,成都龙吟国际,永康森林公园 ,3850,"103.953075,30.651570",103.953075,30.65157
433,成都兰庭丽景,彭州政府旁 ,4643,"103.955302,30.990382",103.955302,30.990382
434,成都恒大金碧天下,成都牧马后山 ,7673,"103.957250,30.350106",103.95725,30.350106
435,成都犀浦乐苑,乐园后街63号 ,5807,"103.957608,30.760522",103.957608,30.760522
436,成都阳光雅舍,玉龙二街 ,6500,"103.958096,30.753504",103.958096,30.753504
437,成都朋城·远界,彭州行政中心北侧 ,0,"103.958129,30.994942",103.958129,30.994942
438,成都紫光兴城,温泉大道155号 ,0,"103.958314,30.997839",103.958314,30.997839
439,成都碧城旺丽庄园,天府东路南侧 ,0,"103.958464,30.977065",103.958464,30.977065
440,成都西区地标,郫县泰山大道116号 ,11962,"103.959438,30.759422",103.959438,30.759422
441,成都金江明珠,草金路南段218号 ,0,"103.959636,30.629076",103.959636,30.629076
442,成都蓝光SOFA社区,成飞大道南段238号 ,7436,"103.960336,30.674605",103.960336,30.674605
443,成都玉龙村金竹苑,郫县恒山南街312号 ,5101,"103.960356,30.753701",103.960356,30.753701
444,成都天府明珠花园,郫县郫县泰山大道61号 ,7780,"103.960683,30.758547",103.960683,30.758547
445,成都印月大家,成都市草金路永康森林公园内 ,4255,"103.961205,30.642455",103.961205,30.642455
446,成都空中港湾,恒山南街307号 ,0,"103.961361,30.752243",103.961361,30.752243
447,成都晋林小区,天俯东路161号 ,0,"103.961509,30.980515",103.961509,30.980515
448,成都金犀庭苑,恒山南街255号 ,0,"103.962461,30.753610",103.962461,30.75361
449,成都明顺园,彭州市天府中路 ,0,"103.962972,30.978624",103.962972,30.978624
450,成都天益佳苑,泰山北街58号 ,0,"103.963427,30.760765",103.963427,30.760765
451,成都银杏苑,建设路43号 ,0,"103.963466,30.756663",103.963466,30.756663
452,成都映月花园,金江路32号 ,0,"103.963794,30.608842",103.963794,30.608842
453,成都民乐园,晋康街289号 ,0,"103.964048,30.695168",103.964048,30.695168
454,成都晶宝楼,郫县犀池二街87号 ,0,"103.964066,30.754377",103.964066,30.754377
455,成都万科金色领域,光华南三路88号 ,8902,"103.964140,30.667230",103.96414,30.66723
456,成都西源.时代花城,郫县东大街680 时代花城 ,0,"103.964391,30.754493",103.964391,30.754493
457,成都芙蓉小区,郫县恒山北街61号 ,5847,"103.965684,30.759297",103.965684,30.759297
458,成都犀池苑,恒山南街35号 ,0,"103.966237,30.757199",103.966237,30.757199
459,成都尚林家园,恒山北街99号 ,9931,"103.966240,30.760812",103.96624,30.760812
460,成都省交通厅宿舍,武侯祠大街180号 ,0,"103.966780,30.769693",103.96678,30.769693
461,成都钻石景翔苑,犀浦路70号 ,0,"103.967526,30.758175",103.967526,30.758175
462,成都东立光华杏林,同辉南路256号 ,6583,"103.967982,30.669825",103.967982,30.669825
463,成都伊萨贝拉,郫县泰山北街421号 ,0,"103.968728,30.768078",103.968728,30.768078
